PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,IsAlone,Survived
2523,2,male,30.0,0,1,55.57,C,2.0,0,0
2524,2,male,30.0,0,0,83.87,C,1.0,1,0
2525,3,female,18.0,0,0,23.76,S,1.0,1,0
2526,2,male,37.0,0,0,106.37,Q,1.0,1,1
2527,1,male,29.0,0,0,243.31124999999997,Q,1.0,1,1
2528,3,male,23.0,1,0,30.19,S,2.0,0,0
2529,1,male,44.0,1,0,168.93,S,2.0,0,1
2530,3,female,14.0,0,0,48.45,S,1.0,1,1
2531,3,female,25.0,0,0,37.19,C,1.0,1,1
2532,3,female,43.0,0,3,31.92,S,4.0,0,1
2533,2,female,34.0,0,1,43.46,S,2.0,0,1
2534,1,male,29.0,0,2,237.19,S,3.0,0,1
2535,3,male,33.0,3,0,40.66,S,4.0,0,0
2536,3,male,32.0,0,0,52.71,S,1.0,1,0
2537,3,male,10.0,0,0,38.74,S,1.0,1,0
2538,1,female,25.0,0,0,243.31124999999997,S,1.0,1,1
2539,3,male,51.0,2,0,38.76,C,3.0,0,0
2540,3,male,21.0,1,0,34.21,S,2.0,0,0
2541,3,female,26.0,0,0,14.46,S,1.0,1,1
2542,3,female,23.0,0,1,23.46,S,2.0,0,1
2543,3,male,29.0,0,2,43.12,S,3.0,0,0
2544,3,male,22.0,0,1,28.4,C,2.0,0,0
2545,1,female,36.0,4,0,189.77,S,5.0,0,1
2546,2,female,33.0,1,0,112.68,S,2.0,0,1
2547,1,male,40.0,1,0,196.01,S,2.0,0,1
2548,2,female,16.0,0,0,95.79,S,1.0,1,1
2549,2,male,26.0,0,0,109.86,C,1.0,1,1
2550,1,male,27.0,1,0,168.53,S,2.0,0,1
2551,2,male,36.0,0,0,106.43,S,1.0,1,0
2552,1,male,20.0,4,1,243.31124999999997,C,6.0,0,1
2553,3,male,42.0,0,1,23.38,S,2.0,0,0
2554,3,male,45.0,0,0,26.53,S,1.0,1,0
2555,1,male,17.0,1,0,236.72,S,2.0,0,1
2556,3,male,24.0,0,2,41.98,Q,3.0,0,0
2557,3,female,23.0,0,0,29.95,C,1.0,1,1
2558,2,male,62.375,0,0,94.97,S,1.0,1,1
2559,1,male,24.0,1,0,224.81,S,2.0,0,1
2560,3,male,52.0,0,0,15.43,S,1.0,1,0
2561,3,male,14.0,0,0,20.24,S,1.0,1,0
2562,3,male,17.0,1,1,9.36,C,3.0,0,0
2563,1,female,21.0,0,0,138.16,S,1.0,1,1
2564,1,male,19.0,3,0,204.9,S,4.0,0,1
2565,2,male,27.0,0,0,118.85,S,1.0,1,1
2566,2,male,21.0,1,1,44.41,S,3.0,0,1
2567,1,male,19.0,0,0,243.31124999999997,S,1.0,1,1
2568,2,female,45.0,1,0,63.82,S,2.0,0,1
2569,3,male,46.0,1,0,32.05,S,2.0,0,1
2570,3,female,42.0,2,0,18.26,S,3.0,0,1
2571,2,female,37.0,0,0,69.44,S,1.0,1,0
2572,3,male,31.0,0,0,45.49,S,1.0,1,0
2573,2,female,24.0,1,1,73.87,S,3.0,0,1
2574,2,male,18.0,0,2,108.38,S,3.0,0,1
2575,1,female,35.0,0,0,243.31124999999997,S,1.0,1,1
2576,3,female,15.0,3,0,56.36,C,4.0,0,1
2577,3,male,17.0,0,0,51.46,S,1.0,1,0
2578,3,male,45.0,4,1,12.73,C,6.0,0,0
2579,2,male,55.0,0,0,60.79,C,1.0,1,0
2580,3,male,35.0,1,1,34.47,S,3.0,0,0
2581,1,male,44.0,0,1,124.36,Q,2.0,0,1
2582,3,male,27.0,0,2,20.58,C,3.0,0,0
2583,3,female,13.0,4,2,9.8,Q,6.0,0,1
2584,2,female,38.0,0,1,70.92,S,2.0,0,1
2585,3,male,37.0,2,0,50.66,S,3.0,0,0
2586,3,male,31.0,1,0,11.26,S,2.0,0,0
2587,1,male,27.0,0,0,243.31124999999997,S,1.0,1,1
2588,3,male,43.0,2,0,42.56,Q,3.0,0,0
2589,1,male,17.0,0,0,243.31124999999997,S,1.0,1,1
2590,3,female,20.0,1,0,52.92,S,2.0,0,1
2591,3,female,17.0,0,0,37.89,Q,1.0,1,1
2592,3,male,31.0,2,0,51.68,Q,3.0,0,0
2593,3,male,16.0,1,0,30.81,S,2.0,0,0
2594,3,male,21.0,0,0,32.54,C,1.0,1,0
2595,1,female,21.0,1,0,243.31124999999997,S,2.0,0,1
2596,3,male,27.0,0,0,26.32,S,1.0,1,0
2597,2,female,11.0,0,1,116.61,Q,2.0,0,1
2598,2,female,31.0,0,0,112.36,C,1.0,1,1
2599,2,male,46.0,0,0,52.09,S,1.0,1,0
2600,1,female,32.0,0,0,243.31124999999997,S,1.0,1,1
2601,3,male,50.0,0,0,5.38,S,1.0,1,0
2602,1,female,47.0,0,0,243.31124999999997,S,1.0,1,1
2603,3,male,40.0,0,3,25.04,S,4.0,0,0
2604,2,male,31.0,0,0,50.73,S,1.0,1,0
2605,1,female,30.0,1,0,243.31124999999997,S,2.0,0,1
2606,3,male,40.0,1,0,57.0,S,2.0,0,0
2607,1,female,25.0,0,0,107.17,C,1.0,1,1
2608,2,male,6.0,2,1,115.82,S,4.0,0,1
2609,3,female,36.0,1,0,26.53,C,2.0,0,1
2610,1,female,15.0,1,3,243.31124999999997,S,5.0,0,1
2611,3,female,17.0,0,0,54.88,S,1.0,1,1
2612,1,female,30.0,0,1,243.31124999999997,S,2.0,0,1
2613,1,male,29.0,2,0,216.9,C,3.0,0,1
2614,3,male,12.0,2,0,50.24,C,3.0,0,0
2615,2,female,32.0,0,1,64.29,S,2.0,0,1
2616,1,male,43.0,0,0,102.02,S,1.0,1,1
2617,2,female,15.0,1,0,80.2,S,2.0,0,1
2618,2,male,47.0,1,0,94.6,S,2.0,0,0
2619,3,male,10.0,2,0,5.19,S,3.0,0,0
2620,2,male,58.0,0,0,116.08,S,1.0,1,1
2621,3,male,25.0,0,0,56.17,S,1.0,1,0
2622,3,male,32.0,0,0,21.87,S,1.0,1,0
2623,2,female,5.0,0,0,66.76,S,1.0,1,1
2624,3,male,29.0,0,0,45.15,S,1.0,1,0
2625,2,male,33.0,2,0,96.71,S,3.0,0,1
2626,3,male,29.0,0,2,30.97,S,3.0,0,0
2627,1,male,23.0,2,0,243.31124999999997,Q,3.0,0,1
2628,3,male,18.0,0,2,16.15,S,3.0,0,0
2629,2,male,45.0,0,0,100.06,S,1.0,1,0
2630,2,male,30.0,0,0,65.68,S,1.0,1,0
2631,3,male,50.0,0,0,25.25,S,1.0,1,1
2632,3,male,23.0,1,0,49.38,S,2.0,0,0
2633,1,female,24.0,0,1,150.26,S,2.0,0,1
2634,1,male,41.0,0,0,120.34,C,1.0,1,0
2635,3,male,9.0,0,0,56.15,C,1.0,1,0
2636,3,female,14.0,0,2,10.21,C,3.0,0,1
2637,3,female,44.0,1,3,5.22,S,5.0,0,0
2638,3,male,15.0,0,0,26.4,S,1.0,1,0
2639,3,female,6.0,1,0,10.71,S,2.0,0,1
2640,3,female,54.0,1,0,52.47,S,2.0,0,1
2641,2,male,12.0,0,0,97.36,S,1.0,1,1
2642,1,female,32.0,0,0,106.98,C,1.0,1,1
2643,3,male,31.0,1,0,28.4,S,2.0,0,0
2644,3,female,1.0,1,1,34.65,S,3.0,0,1
2645,1,female,27.0,0,0,118.35,S,1.0,1,1
2646,2,male,36.0,0,0,42.84,S,1.0,1,1
2647,3,male,35.0,0,2,10.55,S,3.0,0,0
2648,3,female,42.0,0,0,29.55,S,1.0,1,1
2649,2,female,25.0,0,0,108.87,S,1.0,1,1
2650,2,male,39.0,0,1,107.48,C,2.0,0,0
2651,1,female,21.0,0,0,152.07,S,1.0,1,1
2652,2,female,12.0,0,0,101.51,S,1.0,1,1
2653,2,female,13.0,0,0,107.44,S,1.0,1,1
2654,1,male,11.0,2,0,180.65,Q,3.0,0,1
2655,3,male,43.0,0,1,57.08,S,2.0,0,0
2656,2,male,10.0,3,0,59.4,Q,4.0,0,0
2657,3,male,34.0,0,0,7.13,S,1.0,1,0
2658,3,male,27.0,1,0,38.24,Q,2.0,0,0
2659,1,male,29.0,0,2,243.31124999999997,S,3.0,0,1
2660,3,male,48.0,1,0,21.23,S,2.0,0,0
2661,2,female,24.0,0,0,96.47,S,1.0,1,1
2662,3,male,38.0,0,2,21.02,Q,3.0,0,0
2663,1,male,30.0,3,2,243.31124999999997,C,6.0,0,0
2664,3,male,28.0,0,0,31.63,S,1.0,1,0
2665,3,female,60.0,3,0,22.77,S,4.0,0,1
2666,2,female,11.0,0,0,40.77,S,1.0,1,1
2667,1,male,47.0,0,0,234.87,S,1.0,1,1
2668,3,male,39.0,0,0,27.56,S,1.0,1,0
2669,3,male,24.0,1,0,39.42,S,2.0,0,1
2670,2,female,51.0,0,0,85.32,S,1.0,1,1
2671,3,male,6.0,3,0,46.62,C,4.0,0,0
2672,2,male,23.0,0,2,43.72,S,3.0,0,1
2673,3,male,14.0,1,0,31.07,S,2.0,0,0
2674,1,male,35.0,0,0,243.31124999999997,S,1.0,1,1
2675,3,male,16.0,0,3,36.86,S,4.0,0,0
2676,2,male,36.0,0,0,78.84,S,1.0,1,0
2677,2,male,28.0,0,0,117.49,S,1.0,1,0
2678,1,male,24.0,0,0,151.7,Q,1.0,1,1
2679,1,female,35.0,0,0,185.33,S,1.0,1,1
2680,3,female,27.0,0,0,6.36,S,1.0,1,0
2681,2,male,16.0,0,0,40.24,S,1.0,1,1
2682,3,male,62.375,0,0,58.07,S,1.0,1,0
2683,1,male,24.0,0,0,144.36,S,1.0,1,1
2684,2,male,1.0,0,0,115.0,S,1.0,1,1
2685,2,female,19.0,4,0,87.54,S,5.0,0,1
2686,1,male,14.0,3,0,243.31124999999997,C,4.0,0,1
2687,1,male,41.0,0,0,243.31124999999997,C,1.0,1,1
2688,2,female,34.0,4,2,116.29,S,6.0,0,1
2689,2,female,35.0,1,0,66.21,S,2.0,0,1
2690,2,male,25.0,0,0,51.95,S,1.0,1,0
2691,3,female,26.0,0,1,11.73,S,2.0,0,1
2692,3,male,25.0,2,0,41.95,S,3.0,0,0
2693,1,female,29.0,1,1,214.17,S,3.0,0,1
2694,2,male,41.0,2,1,101.18,S,4.0,0,1
2695,3,male,34.0,2,0,10.15,S,3.0,0,0
2696,3,male,37.0,0,1,37.4,C,2.0,0,0
2697,3,male,36.0,0,0,22.49,C,1.0,1,0
2698,2,male,41.0,0,1,114.49,S,2.0,0,1
2699,3,female,34.0,0,0,49.0,S,1.0,1,0
2700,3,female,35.0,0,0,59.92,S,1.0,1,1
2701,3,male,45.0,0,2,19.16,Q,3.0,0,0
2702,3,male,21.0,0,0,8.4,C,1.0,1,0
2703,1,male,19.0,0,2,243.31124999999997,C,3.0,0,1
2704,1,female,15.0,0,0,243.31124999999997,S,1.0,1,1
2705,3,female,32.0,0,0,14.82,S,1.0,1,1
2706,3,female,6.0,0,0,37.85,S,1.0,1,1
2707,1,male,36.0,0,0,243.31124999999997,C,1.0,1,1
2708,2,male,29.0,1,0,54.14,C,2.0,0,1
2709,1,male,45.0,3,0,129.44,S,4.0,0,1
2710,2,male,21.0,0,0,52.5,S,1.0,1,0
2711,3,female,27.0,0,1,19.74,C,2.0,0,1
2712,3,female,45.0,2,0,52.96,S,3.0,0,1
2713,2,female,48.0,0,1,115.54,C,2.0,0,1
2714,2,male,21.0,1,0,73.0,S,2.0,0,0
2715,1,female,32.0,0,0,243.31124999999997,S,1.0,1,1
2716,2,male,34.0,2,0,110.82,S,3.0,0,1
2717,3,female,35.0,3,2,53.34,S,6.0,0,1
2718,3,male,27.0,1,0,20.28,S,2.0,0,0
2719,3,male,47.0,0,0,44.74,Q,1.0,1,0
2720,1,male,5.0,2,1,139.85,Q,4.0,0,1
2721,3,male,25.0,1,0,39.97,S,2.0,0,0
2722,3,male,36.0,1,1,56.05,S,3.0,0,0
2723,3,female,36.0,0,0,51.45,S,1.0,1,1
2724,2,male,48.0,1,0,61.32,S,2.0,0,0
2725,2,male,46.0,0,0,117.87,Q,1.0,1,1
2726,2,female,26.0,0,0,80.17,S,1.0,1,1
2727,1,female,47.0,0,1,140.36,S,2.0,0,1
2728,1,male,21.0,0,1,139.21,Q,2.0,0,1
2729,1,male,42.0,1,0,243.31124999999997,S,2.0,0,1
2730,2,male,54.0,1,2,103.55,C,4.0,0,1
2731,3,male,46.0,0,0,47.24,S,1.0,1,0
2732,2,female,31.0,1,0,71.18,Q,2.0,0,1
2733,1,female,26.0,3,0,243.31124999999997,C,4.0,0,1
2734,3,male,10.0,0,0,53.06,Q,1.0,1,0
2735,3,female,34.0,0,0,35.02,Q,1.0,1,0
2736,3,male,16.0,0,0,8.71,S,1.0,1,0
2737,3,male,20.0,0,0,32.94,S,1.0,1,0
2738,3,female,15.0,0,1,48.43,S,2.0,0,1
2739,3,male,24.0,0,1,34.09,C,2.0,0,0
2740,1,female,30.0,0,0,243.31124999999997,S,1.0,1,1
2741,2,male,34.0,4,0,54.94,Q,5.0,0,0
2742,1,female,22.0,1,0,118.4,S,2.0,0,1
2743,1,male,44.0,0,1,187.54,C,2.0,0,1
2744,1,female,27.0,0,0,243.31124999999997,S,1.0,1,1
2745,3,male,20.0,0,0,48.23,S,1.0,1,0
2746,3,male,33.0,0,2,9.99,S,3.0,0,0
2747,3,female,56.0,0,0,36.98,S,1.0,1,0
2748,1,male,34.0,0,0,108.03,S,1.0,1,1
2749,3,female,25.0,0,0,12.65,S,1.0,1,0
2750,3,male,10.0,0,0,16.15,S,1.0,1,1
2751,2,female,27.0,0,2,56.48,C,3.0,0,1
2752,3,male,33.0,2,0,13.88,S,3.0,0,0
2753,2,female,25.0,0,0,51.9,S,1.0,1,1
2754,2,male,8.0,0,0,94.92,Q,1.0,1,1
2755,3,female,19.0,0,0,7.67,C,1.0,1,1
2756,2,male,49.0,4,0,85.43,S,5.0,0,0
2757,2,female,49.0,2,0,89.3,C,3.0,0,1
2758,3,male,18.0,0,0,6.22,Q,1.0,1,0
2759,3,male,39.0,3,0,11.19,Q,4.0,0,0
2760,1,female,15.0,0,0,154.52,C,1.0,1,1
2761,1,male,48.0,4,0,153.53,S,5.0,0,1
2762,1,female,33.0,0,3,121.31,S,4.0,0,1
2763,3,male,42.0,0,0,17.66,S,1.0,1,0
2764,2,male,8.0,1,2,72.58,S,4.0,0,1
2765,1,male,39.0,0,0,243.31124999999997,S,1.0,1,1
2766,3,male,30.0,1,1,38.57,S,3.0,0,0
2767,3,female,41.0,0,0,10.07,S,1.0,1,1
2768,1,female,42.0,1,0,243.31124999999997,S,2.0,0,1
2769,3,female,31.0,0,0,47.53,S,1.0,1,1
2770,3,male,22.0,0,0,17.31,S,1.0,1,0
2771,1,male,40.0,2,1,196.98,C,4.0,0,1
2772,2,male,29.0,2,0,51.89,S,3.0,0,1
2773,3,female,19.0,4,0,35.14,Q,5.0,0,1
2774,2,female,18.0,1,2,55.81,S,4.0,0,1
2775,3,female,11.0,1,0,39.01,S,2.0,0,1
2776,2,female,23.0,0,0,89.91,S,1.0,1,1
2777,1,female,44.0,0,0,243.31124999999997,S,1.0,1,1
2778,1,male,32.0,0,0,243.31124999999997,S,1.0,1,0
2779,2,male,23.0,0,1,113.68,C,2.0,0,0
2780,1,male,40.0,2,0,243.31124999999997,C,3.0,0,1
2781,1,male,19.0,0,0,230.59,C,1.0,1,1
2782,3,female,31.0,3,0,52.91,S,4.0,0,0
2783,3,male,28.0,0,0,6.34,S,1.0,1,0
2784,3,female,40.0,1,0,35.65,S,2.0,0,1
2785,3,male,9.0,0,0,26.11,S,1.0,1,0
2786,1,male,19.0,0,0,231.8,S,1.0,1,1
2787,3,female,9.0,3,1,24.81,S,5.0,0,1
2788,1,male,27.0,0,0,224.17,Q,1.0,1,0
2789,3,female,46.0,0,0,6.12,S,1.0,1,1
2790,3,male,23.0,0,0,27.32,C,1.0,1,0
2791,3,male,23.0,0,2,50.72,S,3.0,0,0
2792,3,female,41.0,0,0,18.76,S,1.0,1,1
2793,3,male,44.0,1,3,7.9,C,5.0,0,1
2794,2,male,29.0,0,2,109.79,S,3.0,0,1
2795,2,male,39.0,0,1,87.26,S,2.0,0,0
2796,3,female,16.0,0,0,8.53,S,1.0,1,1
2797,1,male,48.0,1,0,170.18,S,2.0,0,1
2798,3,female,58.0,1,0,37.73,S,2.0,0,1
2799,3,female,37.0,0,2,18.75,S,3.0,0,1
2800,1,female,3.0,0,1,243.31124999999997,S,2.0,0,1
2801,3,female,23.0,0,2,50.68,C,3.0,0,1
2802,3,female,38.0,1,0,15.94,S,2.0,0,1
2803,3,male,25.0,1,0,44.56,S,2.0,0,0
2804,3,female,47.0,2,0,32.75,S,3.0,0,1
2805,3,female,38.0,0,0,54.77,C,1.0,1,0
2806,3,female,21.0,0,0,58.51,S,1.0,1,1
2807,3,male,30.0,0,0,31.67,S,1.0,1,0
2808,1,male,18.0,0,2,199.69,S,3.0,0,0
2809,2,female,28.0,0,0,95.47,C,1.0,1,1
2810,3,female,23.0,0,1,22.53,S,2.0,0,1
2811,1,female,45.0,1,1,243.31124999999997,S,3.0,0,1
2812,3,female,58.0,0,0,58.06,S,1.0,1,1
2813,3,female,11.0,2,0,28.79,S,3.0,0,1
2814,1,male,5.0,0,0,243.31124999999997,S,1.0,1,1
2815,3,female,27.0,2,0,51.07,C,3.0,0,1
2816,3,male,10.0,4,0,37.98,S,5.0,0,0
2817,2,female,31.0,2,0,79.07,S,3.0,0,1
2818,1,male,40.0,1,3,129.97,S,5.0,0,1
2819,1,male,49.0,1,0,217.83,S,2.0,0,1
2820,2,male,33.0,0,1,119.72,S,2.0,0,1
2821,3,female,27.0,0,1,56.34,S,2.0,0,1
2822,1,male,4.0,1,0,136.11,C,2.0,0,1
2823,3,male,30.0,1,0,50.98,S,2.0,0,0
2824,1,male,31.0,4,1,201.22,S,6.0,0,1
2825,2,male,38.0,0,0,47.4,S,1.0,1,0
2826,3,male,21.0,0,0,23.39,Q,1.0,1,0
2827,3,male,24.0,1,2,33.38,C,4.0,0,0
2828,1,female,11.0,4,0,136.75,C,5.0,0,1
2829,2,male,1.0,0,0,74.13,S,1.0,1,0
2830,1,female,16.0,0,0,153.03,S,1.0,1,1
2831,2,female,10.0,0,0,63.55,S,1.0,1,1
2832,3,male,34.0,0,2,58.69,S,3.0,0,0
2833,1,female,23.0,0,1,243.31124999999997,S,2.0,0,1
2834,2,male,23.0,0,0,87.77,C,1.0,1,1
2835,2,female,17.0,2,3,107.62,S,6.0,0,1
2836,3,male,1.0,0,1,29.29,S,2.0,0,0
2837,3,male,50.0,0,0,29.19,S,1.0,1,0
2838,1,male,17.0,1,0,235.26,S,2.0,0,1
2839,3,male,25.0,3,0,7.47,S,4.0,0,0
2840,2,male,11.0,4,0,98.86,S,5.0,0,1
2841,2,male,43.0,0,0,61.92,S,1.0,1,1
2842,3,male,32.0,3,0,49.11,Q,4.0,0,0
2843,3,female,19.0,0,0,43.02,Q,1.0,1,1
2844,3,male,25.0,1,1,24.4,S,3.0,0,0
2845,3,male,52.0,1,1,40.59,S,3.0,0,0
2846,2,male,29.0,0,0,116.28,S,1.0,1,0
2847,3,male,28.0,0,2,19.59,S,3.0,0,0
2848,2,male,18.0,0,0,98.13,C,1.0,1,0
2849,3,female,5.0,2,0,48.84,S,3.0,0,1
2850,2,female,28.0,0,0,45.91,S,1.0,1,1
2851,3,female,34.0,1,1,35.95,S,3.0,0,1
2852,1,male,44.0,0,2,174.99,S,3.0,0,1
2853,1,male,1.0,0,1,114.04,S,2.0,0,1
2854,3,female,15.0,4,2,17.95,S,6.0,0,1
2855,1,male,22.0,1,0,152.23,C,2.0,0,1
2856,3,male,30.0,3,1,33.97,S,5.0,0,0
2857,1,male,28.0,0,0,202.8,S,1.0,1,1
2858,1,female,28.0,0,0,187.81,Q,1.0,1,1
2859,1,female,35.0,0,0,234.38,S,1.0,1,1
2860,1,female,18.0,0,1,243.31124999999997,Q,2.0,0,1
2861,3,female,42.0,0,0,11.32,S,1.0,1,0
2862,2,female,36.0,1,0,53.68,Q,2.0,0,1
2863,3,female,26.0,0,0,21.81,S,1.0,1,0
2864,3,male,51.0,0,0,46.07,S,1.0,1,0
2865,2,female,50.0,0,0,72.37,C,1.0,1,1
2866,3,male,42.0,0,0,15.13,C,1.0,1,0
2867,3,female,1.0,1,0,37.88,S,2.0,0,1
2868,3,female,51.0,0,2,43.95,S,3.0,0,1
2869,2,female,40.0,0,1,70.25,Q,2.0,0,1
2870,2,female,56.0,0,0,63.39,S,1.0,1,1
2871,3,male,46.0,2,2,42.34,S,5.0,0,0
2872,3,female,51.0,3,0,38.6,S,4.0,0,1
2873,3,male,41.0,1,0,9.29,S,2.0,0,0
2874,2,male,48.0,0,0,71.48,S,1.0,1,0
2875,3,male,56.0,0,0,31.87,C,1.0,1,0
2876,2,male,33.0,1,0,62.88,C,2.0,0,1
2877,2,male,10.0,4,0,119.88,Q,5.0,0,1
2878,1,male,26.0,4,0,243.31124999999997,S,5.0,0,1
2879,3,male,35.0,2,0,34.88,S,3.0,0,0
2880,1,female,31.0,0,1,179.03,S,2.0,0,1
2881,2,female,14.0,3,0,107.16,S,4.0,0,1
2882,3,male,9.0,1,1,46.03,S,3.0,0,0
2883,1,male,20.0,1,0,193.36,S,2.0,0,1
2884,1,male,41.0,0,2,243.31124999999997,S,3.0,0,1
2885,1,female,51.0,0,0,108.72,S,1.0,1,1
2886,3,male,42.0,0,2,45.09,S,3.0,0,0
2887,3,female,44.0,0,1,30.38,Q,2.0,0,1
2888,2,male,29.0,0,0,67.33,C,1.0,1,0
2889,3,female,7.0,2,0,17.9,C,3.0,0,1
2890,3,male,24.0,0,0,6.42,C,1.0,1,0
2891,2,female,27.0,0,2,72.89,S,3.0,0,1
2892,3,male,24.0,0,0,22.92,C,1.0,1,0
2893,3,male,31.0,0,0,59.31,C,1.0,1,0
2894,3,male,36.0,4,0,52.77,S,5.0,0,0
2895,1,male,41.0,0,0,159.69,C,1.0,1,1
2896,3,male,26.0,0,0,32.56,S,1.0,1,0
2897,3,male,5.0,2,2,49.39,S,5.0,0,0
2898,2,male,24.0,2,0,50.7,S,3.0,0,0
2899,2,female,31.0,0,3,80.79,S,4.0,0,1
2900,1,male,46.0,1,0,174.57,S,2.0,0,1
2901,1,male,23.0,1,0,223.3,S,2.0,0,1
2902,3,female,37.0,1,0,8.99,S,2.0,0,1
2903,1,female,34.0,0,1,223.74,S,2.0,0,1
2904,2,male,31.0,4,0,75.81,Q,5.0,0,1
2905,3,female,42.0,0,0,44.49,C,1.0,1,1
2906,1,male,21.0,0,0,242.01,C,1.0,1,1
2907,3,female,23.0,0,0,13.92,S,1.0,1,0
2908,1,male,30.0,0,1,243.31124999999997,S,2.0,0,1
2909,2,male,22.0,3,0,78.8,S,4.0,0,1
2910,2,male,37.0,0,0,56.52,S,1.0,1,1
2911,1,male,21.0,0,0,243.31124999999997,S,1.0,1,1
2912,1,male,33.0,0,0,243.31124999999997,S,1.0,1,1
2913,3,male,29.0,0,0,10.71,S,1.0,1,0
2914,3,female,33.0,3,0,6.51,S,4.0,0,1
2915,1,female,24.0,0,0,243.31124999999997,S,1.0,1,1
2916,3,female,26.0,1,0,57.61,S,2.0,0,1
2917,3,male,31.0,1,0,28.23,C,2.0,0,0
2918,3,female,33.0,1,0,7.78,S,2.0,0,1
2919,2,female,30.0,1,0,92.23,C,2.0,0,1
2920,2,male,52.0,0,0,49.49,S,1.0,1,1
2921,2,male,17.0,2,0,63.34,C,3.0,0,1
2922,3,male,29.0,1,0,48.71,S,2.0,0,0
2923,3,female,10.0,1,1,40.73,S,3.0,0,1
2924,1,female,35.0,4,0,243.31124999999997,S,5.0,0,1
2925,2,male,16.0,1,0,103.91,Q,2.0,0,1
2926,3,female,26.0,2,0,20.9,S,3.0,0,1
2927,3,male,25.0,3,0,7.07,S,4.0,0,0
2928,3,male,34.0,0,1,32.96,S,2.0,0,0
2929,3,male,23.0,0,0,31.88,S,1.0,1,0
2930,2,female,22.0,0,0,91.86,S,1.0,1,1
2931,3,male,49.0,0,0,52.61,C,1.0,1,0
2932,3,male,34.0,2,1,24.5,S,4.0,0,0
2933,1,male,23.0,1,2,194.64,S,4.0,0,1
2934,3,female,27.0,1,0,30.87,S,2.0,0,1
2935,3,female,51.0,4,1,22.83,S,6.0,0,1
2936,1,female,27.0,0,0,223.17,S,1.0,1,1
2937,3,male,21.0,1,0,33.72,S,2.0,0,0
2938,3,male,21.0,0,0,55.27,S,1.0,1,0
2939,3,female,23.0,0,0,40.77,C,1.0,1,1
2940,1,male,22.0,0,0,243.31124999999997,S,1.0,1,1
2941,2,female,13.0,2,1,46.3,S,4.0,0,1
2942,3,male,15.0,0,0,25.48,C,1.0,1,0
2943,2,male,19.0,2,0,46.87,S,3.0,0,0
2944,3,female,38.0,0,0,27.39,S,1.0,1,1
2945,3,male,25.0,0,0,15.1,S,1.0,1,0
2946,1,female,27.0,0,0,191.41,S,1.0,1,1
2947,3,male,47.0,0,0,13.01,S,1.0,1,0
2948,3,male,47.0,4,0,40.9,S,5.0,0,0
2949,2,male,26.0,0,0,54.0,S,1.0,1,0
2950,3,female,22.0,4,0,27.38,C,5.0,0,1
2951,3,male,19.0,4,0,22.01,S,5.0,0,0
2952,3,female,39.0,4,0,26.01,Q,5.0,0,0
2953,3,male,27.0,0,0,32.39,C,1.0,1,0
2954,2,female,25.0,3,0,40.1,S,4.0,0,1
2955,3,male,19.0,0,0,37.09,C,1.0,1,0
2956,3,male,20.0,0,0,39.69,S,1.0,1,0
2957,3,male,34.0,0,1,51.45,S,2.0,0,0
2958,3,male,13.0,3,2,53.77,Q,6.0,0,0
2959,2,female,43.0,0,1,107.38,S,2.0,0,1
2960,3,female,23.0,0,0,9.34,S,1.0,1,0
2961,1,male,28.0,0,0,243.31124999999997,S,1.0,1,1
2962,2,female,13.0,0,0,69.75,S,1.0,1,1
2963,2,female,30.0,0,0,112.55,S,1.0,1,1
2964,3,male,26.0,2,0,33.46,S,3.0,0,0
2965,3,male,29.0,0,1,18.78,C,2.0,0,0
2966,3,female,49.0,2,0,46.6,S,3.0,0,1
2967,3,female,32.0,1,0,53.28,C,2.0,0,1
2968,3,female,20.0,4,0,41.59,S,5.0,0,1
2969,3,male,21.0,0,0,39.6,S,1.0,1,0
2970,2,male,38.0,1,0,109.32,S,2.0,0,1
2971,2,male,47.0,0,0,84.14,C,1.0,1,0
2972,1,male,34.0,0,0,243.31124999999997,C,1.0,1,0
2973,3,female,39.0,2,1,5.93,S,4.0,0,1
2974,3,male,38.0,1,0,40.27,S,2.0,0,1
2975,2,male,48.0,1,1,73.0,C,3.0,0,0
2976,1,female,5.0,1,0,112.44,S,2.0,0,1
2977,3,male,39.0,0,0,9.19,S,1.0,1,0
2978,1,male,43.0,1,0,129.11,S,2.0,0,1
2979,3,male,13.0,0,2,12.8,C,3.0,0,0
2980,3,male,18.0,0,0,25.39,S,1.0,1,0
2981,2,female,19.0,1,0,81.71,S,2.0,0,1
2982,1,female,21.0,4,0,243.31124999999997,S,5.0,0,1
2983,3,male,24.0,0,0,52.43,S,1.0,1,0
2984,3,female,33.0,0,0,34.17,S,1.0,1,1
2985,3,male,41.0,0,1,31.17,C,2.0,0,1
2986,3,male,44.0,0,0,51.66,C,1.0,1,0
2987,1,male,19.0,2,0,243.31124999999997,S,3.0,0,1
2988,3,male,19.0,2,2,36.83,S,5.0,0,0
2989,3,male,47.0,1,1,28.87,Q,3.0,0,0
2990,3,male,38.0,2,0,25.5,S,3.0,0,0
2991,1,male,31.0,0,0,243.31124999999997,S,1.0,1,1
2992,3,female,36.0,0,0,25.07,Q,1.0,1,1
2993,3,female,30.0,0,1,23.9,C,2.0,0,1
2994,2,female,37.0,2,1,66.95,S,4.0,0,1
